Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Age_of_Car,Power_per_Liter,Mileage_per_Seat
5373,Maruti Swift Dzire LDI,Hyderabad,2017,44504,0,0,First,23.4,1248,74,5.0,5.6,7,3.16,4.68
5375,Maruti Swift LDI,Jaipur,2015,39437,0,0,First,28.4,1248,74,5.0,5.15,9,2.61,5.68
5377,Tata Nano XTA,Bangalore,2016,17800,1,1,Second,21.9,624,37.48,4.0,2.38,8,1.71,5.48
5381,Maruti Ciaz ZXi,Mumbai,2015,48823,1,0,First,20.73,1373,91.1,5.0,6.35,9,4.39,4.15
5387,Tata Nano Twist XT,Coimbatore,2015,25811,1,0,Second,25.4,624,37.5,4.0,2.13,9,1.48,6.35
5389,Tata Indica V2 eLS,Chennai,2017,100400,0,0,First,25.0,1396,69,5.0,2.85,7,2.76,5.0
5390,Honda Amaze S i-Dtech,Jaipur,2014,76414,0,0,First,25.8,1498,98.6,5.0,4.95,10,3.82,5.16
5394,Maruti Baleno Zeta 1.2,Delhi,2017,10300,1,0,First,21.4,1197,83.1,5.0,6.75,7,3.88,4.28
5396,Maruti Ertiga VDI,Kochi,2018,51236,0,0,First,25.47,1248,88.50,7.0,8.49,6,3.47,3.64
5398,Maruti Ritz ZDi,Coimbatore,2015,42894,0,0,First,23.2,1248,73.94,5.0,5.59,9,3.19,4.64
5400,Ford Ecosport 1.5 DV5 MT Titanium Optional,Delhi,2014,69000,0,0,First,22.7,1498,89.84,5.0,5.45,10,3.96,4.54
5403,Honda Amaze S i-Dtech,Kolkata,2013,46992,0,0,First,25.8,1498,98.6,5.0,3.75,11,3.82,5.16
5406,Hyundai Grand i10 CRDi Magna,Jaipur,2015,50000,0,0,Second,24.0,1120,70,5.0,4.0,9,2.92,4.8
5407,Nissan Micra Diesel XV,Kolkata,2011,39010,0,0,First,23.08,1461,63.1,5.0,2.6,13,2.73,4.62
5409,Hyundai EON Era,Pune,2015,28700,1,0,First,21.1,814,55.2,5.0,2.6,9,2.62,4.22
5413,Maruti Ciaz 1.4 Delta,Coimbatore,2018,7784,1,0,First,20.73,1373,91.1,5.0,8.76,6,4.39,4.15
5415,Maruti Dzire AMT VXI,Chennai,2017,42000,1,1,First,22.0,1197,81.80,5.0,5.5,7,3.72,4.4
5422,Maruti Swift VDI BSIV,Hyderabad,2014,108000,0,0,First,25.2,1248,74,5.0,5.5,10,2.94,5.04
5425,Hyundai Grand i10 CRDi Sportz,Kochi,2015,58397,0,0,First,24.0,1120,70,5.0,4.9,9,2.92,4.8
5427,Maruti Wagon R VXI AMT,Delhi,2016,30000,1,1,First,22.5,998,67,5.0,4.25,8,2.98,4.5
5431,Maruti Vitara Brezza ZDi Plus Dual Tone,Delhi,2016,22000,0,0,First,24.3,1248,88.5,5.0,8.25,8,3.64,4.86
5435,Honda City i DTEC VX,Chennai,2014,71000,0,0,Second,25.1,1498,98.6,5.0,6.2,10,3.93,5.02
5444,Chevrolet Beat Diesel LT,Chennai,2012,82697,0,0,First,25.44,936,57.6,5.0,1.9,12,2.26,5.09
5450,Maruti Wagon R VXI AMT1.2,Mumbai,2015,26000,1,1,First,21.5,1197,81.80,5.0,3.65,9,3.8,4.3
5451,Hyundai Xcent 1.2 CRDi S,Kolkata,2016,26000,0,0,First,25.4,1186,73.97,5.0,5.0,8,2.91,5.08
5456,Honda Amaze S i-Dtech,Kochi,2014,97439,0,0,First,25.8,1498,98.6,5.0,4.41,10,3.82,5.16
5465,Maruti Wagon R VXI,Jaipur,2017,35362,1,0,First,22.5,998,67.04,5.0,3.85,7,2.98,4.5
5468,Tata Nano CX,Kochi,2014,59508,1,0,First,25.4,624,37.48,4.0,1.26,10,1.48,6.35
5474,Tata Nano Twist XT,Coimbatore,2015,30676,1,0,First,25.4,624,37.5,4.0,2.9,9,1.48,6.35
5478,Honda City i DTEC SV,Kochi,2015,64465,0,0,First,26.0,1498,98.6,5.0,6.22,9,3.79,5.2
5479,Renault KWID Climber 1.0 AMT,Chennai,2018,14000,1,1,First,22.5,999,67,5.0,4.5,6,2.98,4.5
5482,Hyundai i20 1.4 Asta,Mumbai,2017,27000,0,0,First,22.54,1396,88.73,5.0,6.95,7,3.94,4.51
5483,Maruti Alto K10 VXI AGS,Coimbatore,2018,31919,1,1,First,24.07,998,67.1,5.0,4.56,6,2.79,4.81
5486,Hyundai i20 Active 1.4 SX Dual Tone,Kochi,2016,49716,0,0,First,21.19,1396,88.73,5.0,6.2,8,4.19,4.24
5487,Maruti Celerio VXI,Delhi,2014,48000,1,0,First,23.1,998,67.04,5.0,3.25,10,2.9,4.62
5489,Hyundai Verna 1.4 CRDi,Bangalore,2016,79000,0,0,First,24.8,1396,88.7,5.0,7.25,8,3.58,4.96
5490,Renault Fluence Diesel E4,Pune,2013,57000,0,0,First,21.8,1461,78,5.0,4.61,11,3.58,4.36
5493,Hyundai i10 Sportz,Kochi,2012,57184,1,0,First,20.36,1197,78.9,5.0,3.09,12,3.88,4.07
5497,Maruti Ritz VDi,Hyderabad,2011,127887,0,0,First,21.1,1248,73.9,5.0,2.95,13,3.5,4.22
5503,Maruti Swift Dzire VDI,Mumbai,2012,80753,0,0,Second,23.4,1248,74,5.0,4.5,12,3.16,4.68
5505,Maruti Swift VDI,Pune,2014,103000,0,0,Second,28.4,1248,74,5.0,5.25,10,2.61,5.68
5507,Maruti Dzire LDI,Pune,2017,48000,0,0,First,28.4,1248,73.75,5.0,6.0,7,2.6,5.68
5509,Renault KWID RXL,Jaipur,2016,26000,1,0,First,25.17,799,53.3,5.0,2.55,8,2.12,5.03
5513,Maruti Alto K10 VXI,Jaipur,2016,35000,1,0,First,24.07,998,67.1,5.0,3.0,8,2.79,4.81
5514,Volkswagen Vento 1.5 TDI Highline,Ahmedabad,2015,52123,0,0,First,20.34,1498,103.2,5.0,7.5,9,5.07,4.07
5522,Maruti Ertiga VDI,Pune,2013,43486,0,0,First,20.77,1248,88.76,7.0,6.6,11,4.27,2.97
5526,Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2017,30000,0,0,First,22.7,1498,89.84,5.0,8.75,7,3.96,4.54
5528,Hyundai i10 Magna 1.2,Delhi,2012,62000,1,0,First,20.36,1197,78.9,5.0,2.5,12,3.88,4.07
5537,Honda Amaze E i-Dtech,Delhi,2013,45000,0,0,Second,25.8,1498,98.6,5.0,3.3,11,3.82,5.16
5541,Chevrolet Beat Diesel LT,Chennai,2012,81000,0,0,First,25.44,936,56.3,5.0,2.5,12,2.21,5.09
5543,Maruti Swift Dzire VDI,Jaipur,2015,68310,0,0,First,23.4,1248,74,5.0,5.95,9,3.16,4.68
5546,Honda Amaze VX i-DTEC,Hyderabad,2017,128000,0,0,First,25.8,1498,98.6,5.0,6.3,7,3.82,5.16
5549,Honda City i DTec VX,Ahmedabad,2017,37000,0,0,First,26.0,1498,98.6,5.0,11.0,7,3.79,5.2
5555,Maruti Ritz VXI,Delhi,2010,75319,1,0,Second,21.1,1197,85.80,5.0,2.0,14,4.07,4.22
5560,Renault KWID RXT Optional,Kochi,2019,6568,1,0,First,25.17,799,53.3,5.0,5.09,5,2.12,5.03
5562,Maruti Ciaz VDI SHVS,Kochi,2018,17804,0,0,Second,28.09,1248,88.5,5.0,7.97,6,3.15,5.62
5566,Hyundai Creta 1.4 CRDi S Plus,Coimbatore,2016,55687,0,0,First,21.38,1396,88.7,5.0,12.15,8,4.15,4.28
5574,Maruti Ciaz VDI SHVS,Hyderabad,2016,62287,0,0,First,28.09,1248,88.5,5.0,7.9,8,3.15,5.62
5575,Hyundai i20 Asta 1.4 CRDi,Coimbatore,2015,46162,0,0,First,22.54,1396,88.73,5.0,6.98,9,3.94,4.51
5577,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2012,55339,0,0,First,22.07,1199,73.9,5.0,2.65,12,3.35,4.41
5578,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2011,55476,0,0,First,22.07,1199,73.9,5.0,2.49,13,3.35,4.41
5580,Honda Mobilio RS Option i DTEC,Kochi,2016,67376,0,0,First,24.5,1498,98.6,7.0,6.5,8,4.02,3.5
5584,Maruti Celerio VXI AT,Hyderabad,2014,24300,1,1,First,23.1,998,67.04,5.0,4.55,10,2.9,4.62
5585,Maruti Ciaz ZDi Plus,Hyderabad,2015,47883,0,0,Second,26.21,1248,88.5,5.0,7.4,9,3.38,5.24
5593,Hyundai i10 Sportz,Chennai,2012,70000,1,0,First,20.36,1197,78.9,5.0,3.15,12,3.88,4.07
5594,Nissan Sunny 2011-2014 Diesel XL,Hyderabad,2012,87982,0,0,First,21.64,1461,84.8,5.0,5.0,12,3.92,4.33
5597,Hyundai i10 Asta,Ahmedabad,2011,86000,1,0,First,20.36,1197,78.9,5.0,3.75,13,3.88,4.07
5600,Honda Amaze SX i-DTEC,Kolkata,2014,84677,0,0,First,25.8,1498,98.6,5.0,3.0,10,3.82,5.16
5604,Nissan Sunny XV D,Chennai,2012,70000,0,0,Second,22.71,1461,84.8,5.0,4.0,12,3.73,4.54
5605,Maruti Swift Dzire LDI,Delhi,2015,40000,0,0,Second,26.59,1248,74,5.0,4.5,9,2.78,5.32
5606,Maruti Wagon R ZXI AMT 1.2,Mumbai,2019,600,1,1,First,21.5,1197,81.80,5.0,6.25,5,3.8,4.3
5612,Maruti Swift Dzire Tour LDI,Kolkata,2013,160000,0,0,Second,23.4,1248,74,5.0,2.5,11,3.16,4.68
5614,Toyota Etios Cross 1.4 GD,Coimbatore,2018,43127,0,0,First,23.59,1364,67.04,5.0,6.85,6,2.84,4.72
5617,Volkswagen Polo 1.5 TDI Highline,Coimbatore,2018,39861,0,0,First,20.14,1498,88.8,5.0,7.38,6,4.41,4.03
5619,Hyundai i20 1.4 Asta Optional With Sunroof,Bangalore,2010,77332,0,0,Second,23.0,1396,90,5.0,3.65,14,3.91,4.6
5622,Maruti Baleno Zeta Automatic,Chennai,2016,35129,1,1,First,21.4,1197,83.1,5.0,7.0,8,3.88,4.28
5624,Hyundai i10 Sportz,Pune,2013,54500,1,0,Third,20.36,1197,78.9,5.0,2.95,11,3.88,4.07
5625,Tata Tigor XE Diesel,Ahmedabad,2017,16235,0,0,First,24.7,1047,69,5.0,5.5,7,2.79,4.94
5627,Maruti Swift Dzire VDI,Hyderabad,2015,59572,0,0,First,26.59,1248,74,5.0,6.85,9,2.78,5.32
5632,Toyota Etios 1.4 VXD,Pune,2018,3000,0,0,First,23.59,1364,67.04,5.0,7.9,6,2.84,4.72
5634,Nissan Sunny 2011-2014 Diesel XV,Kolkata,2012,47000,0,0,First,21.64,1461,84.8,5.0,4.0,12,3.92,4.33
5636,Hyundai Elite i20 Diesel Asta Option,Kolkata,2018,6820,0,0,First,22.54,1396,88.76,5.0,7.65,6,3.94,4.51
5640,Maruti Swift VDI,Jaipur,2016,55000,0,0,First,22.9,1248,74,5.0,5.65,8,3.23,4.58
5644,Volkswagen Polo 1.5 TDI Highline,Coimbatore,2014,52951,0,0,First,20.14,1498,88,5.0,5.65,10,4.37,4.03
5646,Maruti Ciaz ZDi Plus SHVS,Ahmedabad,2015,52000,0,0,First,28.09,1248,88.5,5.0,6.9,9,3.15,5.62
5648,Nissan Sunny 2011-2014 Diesel XL,Jaipur,2013,120005,0,0,First,21.64,1461,84.8,5.0,4.0,11,3.92,4.33
5656,Honda City i DTEC V,Kochi,2016,84580,0,0,First,26.0,1498,98.6,5.0,6.83,8,3.79,5.2
5659,Maruti Swift Dzire LXI,Delhi,2015,24296,1,0,First,20.85,1197,83.14,5.0,4.65,9,3.99,4.17
5663,Renault KWID RXT,Bangalore,2016,41000,1,0,Second,25.17,799,53.3,5.0,3.25,8,2.12,5.03
5670,Toyota Etios VD SP,Kolkata,2014,45155,0,0,First,23.59,1364,67.04,5.0,6.5,10,2.84,4.72
5675,Chevrolet Beat Diesel LS,Kolkata,2013,26300,0,0,First,25.44,936,57.6,5.0,2.8,11,2.26,5.09
5676,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2011,66000,0,0,First,22.07,1199,73.9,5.0,2.49,13,3.35,4.41
5677,Maruti SX4 S Cross DDiS 200 Zeta,Jaipur,2016,70000,0,0,First,23.65,1248,88.5,5.0,8.85,8,3.74,4.73
5679,Volkswagen Vento 1.5 TDI Highline,Hyderabad,2017,28000,0,0,First,20.64,1498,108.5,5.0,10.0,7,5.26,4.13
5681,Renault KWID AMT RXL,Jaipur,2017,33000,1,1,First,24.04,999,67,5.0,3.2,7,2.79,4.81
5682,Maruti Alto 800 LXI,Kochi,2017,27718,1,0,First,22.74,796,47.3,5.0,3.28,7,2.08,4.55
5684,Maruti Baleno Zeta,Coimbatore,2018,33150,1,0,First,21.4,1197,83.1,5.0,7.39,6,3.88,4.28
5685,Maruti Ritz VDi,Pune,2013,77000,0,0,First,23.2,1248,73.94,5.0,3.65,11,3.19,4.64
5687,Maruti Ritz VDi,Kolkata,2012,97000,0,0,First,23.2,1248,73.94,5.0,3.0,12,3.19,4.64
5688,Chevrolet Beat Diesel LT,Chennai,2012,75300,0,0,Second,25.44,936,57.6,5.0,2.25,12,2.26,5.09
5693,Chevrolet Beat Diesel LS,Bangalore,2015,66000,0,0,First,25.44,936,56.3,5.0,2.35,9,2.21,5.09
5694,Ford Figo 2015-2019 1.5D Titanium MT,Coimbatore,2017,36154,0,0,Second,25.83,1498,99,5.0,6.41,7,3.83,5.17
5697,Hyundai Creta 1.4 CRDi S Plus,Jaipur,2015,32000,0,0,First,21.38,1396,88.7,5.0,10.25,9,4.15,4.28
5704,Volkswagen Ameo 1.5 TDI Comfortline AT,Jaipur,2017,54455,0,1,First,22.0,1498,108.495,5.0,6.5,7,4.93,4.4
5707,Hyundai i20 1.4 Sportz,Kochi,2018,40175,0,0,Second,22.54,1396,88.73,5.0,6.36,6,3.94,4.51
5711,Hyundai Grand i10 CRDi Sportz,Hyderabad,2015,76362,0,0,First,24.0,1120,70,5.0,5.5,9,2.92,4.8
5717,Maruti Wagon R LXI BS IV,Kolkata,2015,36428,1,0,First,20.51,998,67.04,5.0,3.1,9,3.27,4.1
5722,Maruti Swift ZDi,Ahmedabad,2013,58653,0,0,First,25.2,1248,74,5.0,4.4,11,2.94,5.04
5731,Hyundai i10 Magna 1.2,Hyderabad,2009,84045,1,0,First,20.36,1197,78.9,5.0,2.85,15,3.88,4.07
5735,Mahindra Verito 1.5 D6 BSIV,Kochi,2012,118683,0,0,Second,21.0,1461,64.1,5.0,3.19,12,3.05,4.2
5742,Maruti Baleno Delta 1.2,Jaipur,2017,27000,1,0,First,21.4,1197,83.1,5.0,4.5,7,3.88,4.28
5748,Maruti Ciaz VDi Plus SHVS,Hyderabad,2015,67048,0,0,First,28.09,1248,88.5,5.0,7.9,9,3.15,5.62
5750,Nissan Terrano XL Plus ICC WT20 SE,Mumbai,2016,37000,0,0,First,20.45,1461,83.8,5.0,6.5,8,4.1,4.09
5752,Honda City i DTEC V,Hyderabad,2016,53000,0,0,First,26.0,1498,98.6,5.0,9.75,8,3.79,5.2
5753,Nissan Terrano XL Plus 85 PS,Jaipur,2014,60000,0,0,First,20.45,1461,83.8,5.0,6.0,10,4.1,4.09
5754,Hyundai Grand i10 CRDi Sportz,Delhi,2014,65000,0,0,First,24.0,1120,70,5.0,3.99,10,2.92,4.8
5758,Maruti Baleno Zeta 1.2,Chennai,2017,43917,1,0,First,21.4,1197,83.1,5.0,6.8,7,3.88,4.28
5764,Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,78000,1,0,Second,20.92,998,67.1,5.0,2.3,13,3.21,4.18
5769,Tata Tiago 1.2 Revotron XZ,Coimbatore,2019,20712,1,0,First,23.84,1199,84,5.0,6.94,5,3.52,4.77
5771,Volkswagen Vento 1.5 TDI Highline,Hyderabad,2015,85000,0,0,First,20.34,1498,103.2,5.0,6.0,9,5.07,4.07
5780,Hyundai i10 Sportz,Mumbai,2011,39000,1,0,First,20.36,1197,78.9,5.0,2.6,13,3.88,4.07
5784,Tata Indica Vista Quadrajet VX,Hyderabad,2013,99500,0,0,Second,22.3,1248,74,5.0,3.05,11,3.32,4.46
5785,Hyundai i20 Asta 1.4 CRDi,Kolkata,2012,33249,0,0,First,21.27,1396,88.76,5.0,3.25,12,4.17,4.25
5788,Tata Tiago 1.2 Revotron XZ,Hyderabad,2017,22000,1,0,First,23.84,1199,84,5.0,4.8,7,3.52,4.77
5789,Renault KWID RXL,Kochi,2019,7858,1,0,First,25.17,799,53.3,5.0,3.8,5,2.12,5.03
5793,Hyundai i10 Sportz 1.2,Hyderabad,2011,84912,1,0,First,20.36,1197,78.9,5.0,3.5,13,3.88,4.07
5797,Hyundai i10 Magna 1.2,Kolkata,2012,29000,1,0,First,20.36,1197,78.9,5.0,2.35,12,3.88,4.07
5798,Renault Pulse RxL,Hyderabad,2014,48425,0,0,First,23.08,1461,63.12,5.0,3.4,10,2.73,4.62
5799,Volkswagen Vento 1.5 TDI Highline AT,Pune,2016,19000,0,1,First,21.5,1498,108.5,5.0,10.0,8,5.05,4.3
5804,Renault Duster 85PS Diesel RxL Optional,Kochi,2013,69140,0,0,First,20.46,1461,83.8,5.0,5.11,11,4.1,4.09
5806,Hyundai i10 Sportz 1.2,Kolkata,2015,28000,1,0,First,20.36,1197,78.9,5.0,3.4,9,3.88,4.07
5808,Maruti Celerio VXI AMT,Kolkata,2016,30000,1,1,First,23.1,998,67.04,5.0,3.8,8,2.9,4.62
5810,Honda City i DTEC VX,Kolkata,2015,30000,0,0,First,25.1,1498,98.6,5.0,6.95,9,3.93,5.02
5813,Renault Duster 85PS Diesel RxL,Hyderabad,2013,74911,0,0,First,20.45,1461,83.8,5.0,6.0,11,4.1,4.09
5815,Ford EcoSport 1.5 TDCi Titanium,Kochi,2018,37160,0,0,First,22.77,1498,98.59,5.0,9.46,6,4.33,4.55
5817,Ford Figo Aspire 1.5 TDCi Titanium,Chennai,2016,37294,0,0,First,25.83,1498,99,5.0,5.75,8,3.83,5.17
5819,Renault KWID RXT Optional,Kochi,2017,21954,1,0,First,25.17,799,53.3,5.0,3.7,7,2.12,5.03
5822,Hyundai i20 Magna Optional 1.4 CRDi,Delhi,2013,64500,0,0,First,21.9,1396,88.8,5.0,3.65,11,4.05,4.38
5825,Volkswagen Vento 1.5 TDI Highline AT,Mumbai,2015,120000,0,1,First,21.21,1498,103.2,5.0,5.75,9,4.87,4.24
5826,Honda City i DTEC S,Coimbatore,2017,65792,0,0,First,26.0,1498,98.6,5.0,8.11,7,3.79,5.2
5827,Hyundai i20 1.4 Sportz,Ahmedabad,2018,30000,0,0,First,22.54,1396,88.73,5.0,7.75,6,3.94,4.51
5829,Renault KWID RXT Optional,Mumbai,2018,1617,1,0,First,25.17,799,53.3,5.0,4.29,6,2.12,5.03
5830,Honda City i-DTEC SV,Hyderabad,2015,82000,0,0,First,25.6,1498,98.6,5.0,8.0,9,3.85,5.12
5832,Maruti Baleno Alpha 1.3,Jaipur,2015,98000,0,0,First,27.39,1248,74,5.0,5.5,9,2.7,5.48
5833,Ford EcoSport 1.5 TDCi Trend,Delhi,2015,57000,0,0,First,22.77,1498,98.59,5.0,6.35,9,4.33,4.55
5835,Ford Ecosport 1.5 DV5 MT Ambiente,Hyderabad,2014,56549,0,0,First,22.7,1498,89.84,5.0,7.2,10,3.96,4.54
5836,Volkswagen Polo Diesel Comfortline 1.2L,Bangalore,2012,78500,0,0,First,22.07,1199,73.9,5.0,3.65,12,3.35,4.41
5837,Hyundai i20 Sportz 1.4 CRDi,Kochi,2016,55036,0,0,First,22.54,1396,88.73,5.0,6.35,8,3.94,4.51
5841,Maruti Baleno Delta 1.3,Hyderabad,2018,17810,0,0,First,27.39,1248,74,5.0,8.5,6,2.7,5.48
5849,Ford Figo 1.5D Trend MT,Pune,2016,115000,0,0,First,25.83,1498,99,5.0,4.5,8,3.83,5.17
5851,Maruti Celerio ZXI AT,Mumbai,2015,40337,1,1,First,23.1,998,67.04,5.0,4.45,9,2.9,4.62
5853,Hyundai Grand i10 CRDi Asta,Bangalore,2016,50000,0,0,First,24.0,1120,70,5.0,5.5,8,2.92,4.8
5858,Maruti Alto K10 2010-2014 VXI,Kochi,2014,36967,1,0,First,20.92,998,67.1,5.0,3.64,10,3.21,4.18
5865,Maruti Swift VDI,Pune,2014,84000,0,0,First,22.9,1248,74,5.0,5.25,10,3.23,4.58
5870,Renault KWID RXT,Kochi,2017,32587,1,0,First,25.17,799,53.3,5.0,3.71,7,2.12,5.03
5872,Maruti Vitara Brezza ZDi Plus Dual Tone,Kochi,2017,21248,0,0,First,24.3,1248,88.5,5.0,9.44,7,3.64,4.86
5882,Maruti Alto K10 VXI AGS,Ahmedabad,2017,20000,1,1,First,24.07,998,67.1,5.0,4.0,7,2.79,4.81
5884,Maruti Swift Dzire VDI,Kolkata,2014,28000,0,0,First,23.4,1248,74,5.0,4.65,10,3.16,4.68
5887,Honda City i DTEC VX Option,Bangalore,2016,36000,0,0,First,25.1,1498,98.6,5.0,10.25,8,3.93,5.02
5888,Maruti Alto K10 2010-2014 VXI,Chennai,2014,52000,1,0,First,20.92,998,67.1,5.0,2.7,10,3.21,4.18
5889,Maruti Ertiga ZDI,Hyderabad,2015,59245,0,0,First,20.77,1248,88.8,7.0,8.5,9,4.28,2.97
5890,Hyundai i20 Diesel Asta Option,Pune,2018,31000,0,0,First,22.54,1396,88.73,5.0,7.75,6,3.94,4.51
5901,Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2014,59000,0,0,First,22.7,1498,89.84,5.0,6.5,10,3.96,4.54
5904,Ford Ecosport 1.5 DV5 MT Titanium,Mumbai,2015,44000,0,0,First,22.7,1498,89.84,5.0,7.35,9,3.96,4.54
5905,Tata Zest Quadrajet 1.3 75PS XE,Hyderabad,2016,125000,0,0,First,22.95,1248,74,5.0,4.6,8,3.22,4.59
5918,Renault Duster 85PS Diesel RxE,Pune,2014,30000,0,0,First,20.45,1461,83.8,5.0,8.0,10,4.1,4.09
5930,Maruti Swift Dzire VXI Optional,Chennai,2015,49900,1,0,First,20.85,1197,83.14,5.0,4.8,9,3.99,4.17
5932,Maruti Alto 800 2016-2019 LXI,Chennai,2016,5700,1,0,First,24.7,796,47.3,5.0,2.8,8,1.91,4.94
5933,Hyundai i20 Magna 1.4 CRDi (Diesel),Kochi,2014,53340,0,0,First,21.9,1396,88.76,5.0,4.35,10,4.05,4.38
5934,Ford Ecosport 1.5 DV5 MT Titanium,Kolkata,2014,57000,0,0,First,22.7,1498,89.84,5.0,5.49,10,3.96,4.54
5936,Volkswagen Vento 1.5 TDI Highline,Bangalore,2014,58000,0,0,First,20.34,1498,103.2,5.0,6.5,10,5.07,4.07
5938,Ford Figo Aspire 1.5 TDCi Titanium Plus,Kochi,2016,33554,0,0,First,25.83,1498,99,5.0,6.22,8,3.83,5.17
5940,Maruti Dzire LDI,Pune,2018,27000,0,0,First,28.4,1248,73.75,5.0,5.9,6,2.6,5.68
5941,Renault KWID RXL,Pune,2018,1000,1,0,First,25.17,799,53.3,5.0,3.4,6,2.12,5.03
5958,Honda Amaze S i-Dtech,Jaipur,2015,91000,0,0,First,25.8,1498,98.6,5.0,4.68,9,3.82,5.16
5960,Tata Indica Vista Quadrajet VX,Hyderabad,2012,110000,0,0,First,22.3,1248,74,5.0,2.8,12,3.32,4.46
5962,Maruti Ritz VDi,Kolkata,2010,47722,0,0,First,21.1,1248,73.9,5.0,1.7,14,3.5,4.22
5971,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2013,65000,0,0,Second,20.14,1498,88,5.0,3.5,11,4.37,4.03
5981,Maruti Baleno Alpha,Mumbai,2017,6000,1,0,First,21.4,1197,83.1,5.0,7.5,7,3.88,4.28
5987,Tata Tiago 1.2 Revotron XT,Kochi,2017,15386,1,0,First,23.84,1199,84,5.0,5.11,7,3.52,4.77
5991,Maruti Swift VDI,Hyderabad,2012,68238,0,0,First,22.9,1248,74,5.0,4.8,12,3.23,4.58
6003,Maruti Celerio VXI,Bangalore,2015,67600,1,0,First,23.1,998,67.04,5.0,4.0,9,2.9,4.62
6005,Maruti Vitara Brezza VDi,Pune,2016,37208,0,0,First,24.3,1248,88.5,5.0,7.43,8,3.64,4.86
6013,Honda Amaze VX i-DTEC,Coimbatore,2015,70602,0,0,First,25.8,1498,98.6,5.0,4.83,9,3.82,5.16
6014,Maruti Swift VDI,Delhi,2014,27365,0,0,First,28.4,1248,74,5.0,4.75,10,2.61,5.68
6015,Hyundai Xcent 1.1 CRDi S,Jaipur,2015,100000,0,0,First,24.4,1120,71,5.0,4.0,9,2.91,4.88
6018,Chevrolet Beat Diesel,Hyderabad,2011,47000,0,0,First,25.44,936,57.6,5.0,2.5,13,2.26,5.09
