Name,Mileage,Engine,Seats
Ford EcoSport 1.5 Ti VCT AT Titanium,15.63,1499,5.0
Hyundai EON Magna Plus,21.1,814,5.0
Nissan Micra XV CVT,19.15,1198,5.0
Honda Jazz 1.2 V CVT i VTEC,19.0,1199,5.0
Volkswagen Polo 1.2 MPI Trendline,16.47,1198,5.0
Maruti Alto LXi,19.7,796,5.0
Hyundai Verna 1.6 SX,22.32,1582,5.0
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,10.0,2148,5.0
Tata Zest Revotron 1.2 XT,17.57,1193,5.0
Honda Brio S Option MT,18.4,1198,5.0
Honda Jazz VX Diesel,27.3,1498,5.0
Maruti Alto K10 VXI AGS,24.07,998,5.0
Maruti Zen VXi - BS III,17.3,993,5.0
Hyundai i20 Sportz 1.4 CRDi,22.54,1396,5.0
Maruti SX4 S Cross DDiS 320 Zeta,22.7,1598,5.0
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,14.21,2143,5.0
Chevrolet Enjoy Petrol LS 7 Seater,13.7,1399,7.0
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,14.21,2143,5.0
Mahindra XUV500 W4,16.0,2179,7.0
Hyundai i10 Sportz,20.36,1197,5.0
Hyundai Getz 1.3 GLS,14.2,1341,5.0
Audi Q7 3.0 TDI quattro,12.07,2967,7.0
Mahindra Scorpio SLE BSIV,12.05,2179,8.0
Honda Jazz 1.2 SV i VTEC,18.7,1199,5.0
Tata Safari Storme 2012-2015 EX,14.0,2179,7.0
Mahindra XUV500 W6 2WD,15.1,2179,7.0
Volkswagen Polo Diesel Comfortline 1.2L,22.07,1199,5.0
Maruti Swift Dzire ZDi,19.3,1248,5.0
Audi Q3 2.0 TDI,15.73,1968,5.0
Maruti Celerio ZXI,23.1,998,5.0
Honda City V MT Exclusive,16.8,1497,5.0
Hyundai i20 1.2 Spotz,18.6,1197,5.0
Renault KWID RXT,25.17,799,5.0
Mercedes-Benz CLA 200 CDI Sport,17.9,2143,5.0
Ford Ecosport 1.5 DV5 MT Titanium,22.7,1498,5.0
Hyundai i20 Asta 1.2,18.6,1197,5.0
Toyota Innova 2.5 ZX Diesel 7 Seater,12.99,2494,7.0
Nissan Sunny 2011-2014 Diesel XL,21.64,1461,5.0
Maruti Swift VDI BSIV,25.2,1248,5.0
Maruti A-Star Vxi,19.0,998,5.0
Maruti Swift ZXI,18.6,1197,5.0
Mercedes-Benz CLA 200 CDI Sport,17.9,2143,5.0
Maruti Ertiga ZXI,16.02,1373,7.0
Maruti Wagon R LXI,18.9,998,5.0
Volkswagen Polo Diesel Trendline 1.2L,22.07,1199,5.0
Ford Ecosport 1.5 DV5 MT Titanium Optional,22.7,1498,5.0
Honda City i DTEC VX,25.1,1498,5.0
Toyota Corolla Altis 1.8 GL,14.28,1798,5.0
Mahindra XUV500 W8 2WD,15.1,2179,7.0
Maruti Alto 800 2016-2019 VXI,24.7,796,5.0
BMW 5 Series 530d M Sport,18.59,2993,5.0
Hyundai EON D Lite Plus,21.1,814,5.0
Maruti Swift Dzire VDI,26.59,1248,5.0
Audi A4 2.0 TDI,16.55,1968,5.0
Skoda Superb Elegance 1.8 TSI AT,13.7,1798,5.0
Tata Zest Revotron 1.2T XM,17.57,1193,5.0
Force One LX ABS 7 Seating,17.0,2149,7.0
Honda City i-VTEC VX,17.4,1497,5.0
Nissan Sunny 2011-2014 XV,16.95,1498,5.0
Maruti Swift 1.3 LXI,16.1,1497.0,5.0
Volkswagen Vento Petrol Highline AT,14.4,1598,5.0
Hyundai Verna 1.6 SX VTVT AT,15.74,1591,5.0
Hyundai Verna CRDi 1.6 AT SX Plus,22.0,1582,5.0
Audi A4 2.0 TDI Multitronic,16.55,1968,5.0
Maruti SX4 Vxi BSIV,15.5,1586,5.0
Ford Endeavour 2.2 Titanium AT 4X2,12.62,2198,7.0
Maruti Swift LXI BSIV,20.4,1197,5.0
Hyundai Grand i10 CRDi Magna,24.0,1120,5.0
Volkswagen Polo 1.5 TDI Highline,20.14,1498,5.0
Mercedes-Benz E-Class 230,10.0,2496,5.0
Hyundai i20 Asta 1.2,18.6,1197,5.0
Maruti Alto K10 VXI AGS,24.07,998,5.0
Maruti Ertiga VDI,20.77,1248,7.0
Maruti Celerio VXI AT,23.1,998,5.0
Renault KWID Climber 1.0 AMT,22.5,999,5.0
Mahindra Scorpio SLE BSIV,12.05,2179,8.0
Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,12.8,2494,7.0
Volkswagen Polo Diesel Highline 1.2L,22.07,1199,5.0
Ford Figo Diesel ZXI,20.0,1399,5.0
Nissan Terrano XL Plus 85 PS,20.45,1461,5.0
Force One LX 4x4,17.0,2200,7.0
Renault KWID 1.0 RXT Optional AMT,22.5,999,5.0
Skoda Rapid 1.5 TDI Elegance,21.14,1498,5.0
Mahindra XUV500 AT W10 FWD,16.0,2179,7.0
Ford Figo Diesel Titanium,20.0,1399,5.0
Mahindra Bolero ZLX,15.96,2523,7.0
Volkswagen Vento 1.5 TDI Highline,20.64,1498,5.0
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,12.99,2494,8.0
Mahindra XUV500 W8 2WD,15.1,2179,7.0
Ford Ecosport 1.5 Ti VCT MT Titanium,15.8,1499,5.0
Volkswagen Jetta 2012-2014 2.0L TDI Highline AT,16.96,1968,5.0
Tata New Safari DICOR 2.2 VX 4x4,13.93,2179,7.0
BMW 3 Series 330d Convertible,8.2,2993,4.0
Volkswagen Polo 1.2 MPI Highline,16.47,1198,5.0
Hyundai i20 Magna Optional 1.2,18.5,1197,5.0
Maruti Ertiga ZDI,20.77,1248,7.0
Honda City i VTEC V,17.4,1497,5.0
Honda City 1.5 S MT,17.0,1497,5.0
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,16.96,1968,5.0
Honda Amaze VX i-DTEC,25.8,1498,5.0
Mahindra XUV500 W8 2WD,15.1,2179,7.0
Toyota Corolla Altis VL,14.53,1798,5.0
BMW 3 Series 320d,22.69,1995,5.0
Ford EcoSport 1.5 Diesel Trend,23.0,1498,5.0
Hyundai i20 Asta Optional with Sunroof 1.2,18.5,1197,5.0
Honda City 1.5 S AT,16.8,1497,5.0
Maruti Ritz VDI (ABS) BS IV,23.2,1248,5.0
Hyundai i10 Era 1.1,19.81,1086,5.0
Chevrolet Sail 1.2 LS,18.2,1199,5.0
Hyundai Verna 1.6 SX CRDi (O),22.32,1582,5.0
Hyundai Creta 1.6 SX Option,15.8,1591,5.0
Chevrolet Sail 1.2 LS,18.2,1199,5.0
Audi Q5 2.0 TDI,14.16,1968,5.0
Honda City 1.5 V MT Exclusive,17.0,1497,5.0
Ford EcoSport 1.5 Petrol Titanium,17.0,1497,5.0
Audi Q7 3.0 TDI Quattro Premium Plus,12.07,2967,7.0
Hyundai i10 Magna 1.2,20.36,1197,5.0
Hyundai i20 1.2 Asta,17.0,1197,5.0
Maruti Swift Dzire 1.2 Vxi BSIV,17.5,1197,5.0
Tata Indica V2 eLX,25.0,1396,5.0
BMW 5 Series 2010-2013 530d,16.2,2993,5.0
Maruti Swift VDI,22.9,1248,5.0
Ford Freestyle Titanium Plus Petrol,19.0,1194,5.0
Hyundai Verna XXi ABS (Petrol),13.9,1599,5.0
BMW 3 Series 320d Highline,16.07,1995,5.0
Toyota Innova 2.5 G4 Diesel 8-seater,12.8,2494,8.0
Mercedes-Benz New C-Class C 250 CDI Elegance,14.94,2143,5.0
Hyundai Elantra 1.6 SX,22.54,1582,5.0
Maruti Ritz ZDi,23.2,1248,5.0
Maruti Vitara Brezza ZDi Plus Dual Tone,24.3,1248,5.0
Hyundai Xcent 1.2 Kappa S,19.1,1197,5.0
Honda City i DTEC V,26.0,1498,5.0
Renault KWID RXT,25.17,799,5.0
Toyota Etios Cross 1.4L VD,23.59,1364,5.0
Maruti Alto K10 VXI,24.07,998,5.0
Tata Tiago 1.2 Revotron XM Option,23.84,1199,5.0
Hyundai i20 1.4 CRDi Magna,21.9,1396,5.0
Audi A4 2.0 TDI,16.55,1968,5.0
Maruti Swift VDI,28.4,1248,5.0
Volkswagen Ameo 1.2 MPI Highline,17.0,1198,5.0
Honda BRV i-VTEC V CVT,16.0,1497,7.0
Hyundai i20 Asta,17.0,1197,5.0
Hyundai Santa Fe 4X4,14.66,2199,7.0
Honda City 1.5 GXI,0.0,1497.0,5.0
Maruti Celerio ZXI Optional AMT,23.1,998,5.0
Hyundai Creta 1.6 SX,15.8,1591,5.0
Tata Indica V2 DL BSIII,17.88,1396,5.0
Volkswagen Vento Petrol Highline,15.04,1598,5.0
Maruti Celerio VXI,23.1,998,5.0
Mercedes-Benz CLA 200 D Sport Edition,17.9,2143,5.0
Maruti Alto 800 LXI,22.74,796,5.0
Ford Endeavour 3.2 Titanium AT 4X4,10.91,3198,7.0
Tata Zest Revotron 1.2T XE,17.57,1193,5.0
Volkswagen Vento 1.6 Comfortline,16.09,1598,5.0
Maruti Ertiga ZXI,17.5,1373,7.0
Mercedes-Benz M-Class ML 350 CDI Corporate,14.0,2987,5.0
Volkswagen Polo 1.2 MPI Highline,16.2,1199,5.0
Toyota Fortuner 4x2 AT,12.55,2982,7.0
Maruti Celerio VXI,23.1,998,5.0
BMW 3 Series 320d Corporate Edition,16.07,1995,4.0
Honda City ZX VTEC,16.9,1497,5.0
Mitsubishi Cedia Sports,13.17,1999,5.0
Renault Pulse Petrol RxL,18.06,1198,5.0
Volkswagen Polo 1.5 TDI Highline,20.14,1498,5.0
Maruti Baleno RS Petrol,21.1,998,5.0
Hyundai i10 Magna,20.36,1197,5.0
Hyundai i20 1.2 Spotz,18.6,1197,5.0
BMW Z4 2009-2013 35i,10.37,2979,2.0
Hyundai i10 Sportz 1.2,20.36,1197,5.0
Mini Cooper S Carbon Edition,13.6,1598,4.0
Honda Brio V MT,19.4,1198,5.0
Maruti Ciaz ZXi Option,20.73,1373,5.0
Maruti Swift Dzire ZDi,19.3,1248,5.0
Volkswagen Polo Diesel Comfortline 1.2L,22.07,1199,5.0
BMW X1 sDrive20d,17.05,1995,5.0
Audi Q7 3.0 TDI Quattro Premium Plus,12.07,2967,7.0
Ford Figo 1.5D Trend MT,25.83,1498,5.0
BMW 3 Series Luxury Line,21.76,1995,5.0
Mercedes-Benz M-Class ML 350 CDI Corporate,14.0,2987,5.0
Maruti Wagon R LX BSIII,17.3,1061,5.0
Maruti Baleno Zeta 1.2,21.4,1197,5.0
Maruti Dzire VXI,22.0,1197,5.0
Chevrolet Aveo U-VA 1.2 LT,14.7,1150,5.0
Volkswagen Polo 1.5 TDI Highline,20.14,1498,5.0
Land Rover Freelander 2 TD4 SE,0.0,2179,5.0
Audi Q5 30 TDI quattro Premium,14.16,1968,5.0
Audi A6 35 TDI Matrix,18.53,1968,5.0
Hyundai Grand i10 1.2 CRDi Sportz,24.0,1186,5.0
Mahindra Scorpio SLE BSIV,12.05,2179,8.0
Tata Bolt Quadrajet XE,22.95,1248,5.0
Hyundai EON Era Plus,21.1,814,5.0
Mahindra Scorpio S8 8 Seater,15.4,2179,8.0
Honda Accord 2001-2003 2.0 AT,11.1,2354,5.0
Volkswagen Polo 1.2 MPI Highline,16.2,1199,5.0
Maruti Eeco 7 Seater Standard,15.1,1196,7.0
Hyundai Grand i10 CRDi Sportz,24.0,1120,5.0
Ford Endeavour 3.2 Titanium AT 4X4,10.91,3198,7.0
Hyundai Grand i10 1.2 CRDi Sportz,24.0,1186,5.0
Maruti Swift VDI,22.9,1248,5.0
Hyundai i20 1.2 Asta Option,18.6,1197,5.0
Maruti Swift Dzire VXi,17.5,1298,5.0
BMW 3 Series 320d Luxury Line,22.69,1995,5.0
Honda City ZX GXi,17.7,1497,5.0
Hyundai i10 Sportz 1.2 AT,16.95,1197,5.0
Ford Ecosport Signature Edition Diesel,23.0,1498,5.0
Maruti Celerio ZXI MT,23.1,998,5.0
Maruti Ertiga VDI,20.77,1248,7.0
Toyota Innova 2.5 V Diesel 8-seater,12.8,2494,8.0
Honda City i VTEC SV,17.8,1497,5.0
Maruti Swift Dzire VXI,19.1,1197,5.0
Maruti Ritz LXi,18.5,1197,5.0
Hyundai i20 Sportz AT 1.4,15.0,1396,5.0
Hyundai i20 Active SX Dual Tone Petrol,17.19,1197,5.0
Honda City 1.5 E MT,17.0,1497,5.0
Porsche Cayenne S Diesel,13.6,4134,5.0
Honda Amaze VX i-VTEC,17.8,1198,5.0
Honda Civic 2006-2010 1.8 S AT,12.9,1799,5.0
Hyundai i20 Magna 1.2,18.6,1197,5.0
Hyundai Creta 1.6 CRDi SX,19.67,1582,5.0
Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,15.73,1968,5.0
Maruti Alto 800 2016-2019 LXI,24.7,796,5.0
BMW X1 sDrive 20d Exclusive,15.06,1995,5.0
Hyundai i10 Magna,20.36,1197,5.0
Volkswagen Ameo 1.5 TDI Highline,21.66,1498,5.0
Volkswagen Polo Petrol Highline 1.2L,16.47,1198,5.0
Maruti Ciaz VXi Plus,20.73,1373,5.0
Volkswagen Polo GT TSI,17.21,1197,5.0
Hyundai Xcent 1.1 CRDi Base,24.4,1120,5.0
Honda Civic 2006-2010 1.8 S MT,13.5,1799,5.0
Honda City ZX GXi,17.7,1497,5.0
Mahindra Bolero ZLX,15.96,2523,7.0
Honda City i VTEC V,17.4,1497,5.0
Hyundai Xcent 1.2 CRDi S,25.4,1186,5.0
Renault Duster 110PS Diesel RxL,19.01,1461,5.0
Maruti A-Star AT VXI,16.98,998,5.0
Audi A4 2.0 TDI 177 Bhp Premium Plus,17.11,1968,5.0
Mahindra XUV500 W8 2WD,16.0,2179,7.0
Renault Pulse Petrol RxZ,18.06,1198,5.0
BMW 3 Series 320d,13.2,1995,5.0
Toyota Innova Crysta 2.4 GX MT,13.68,2393,7.0
Honda City 1.5 S MT,17.0,1497,5.0
Maruti Swift VDI,22.9,1248,5.0
Renault Duster 110PS Diesel RxZ Plus,19.64,1461,5.0
Volkswagen Polo 1.2 MPI Comfortline,16.47,1198,5.0
Hyundai i20 Active 1.2 S,17.19,1197,5.0
BMW 5 Series 2013-2017 520d Luxury Line,18.12,1995,5.0
Maruti Swift Dzire LDI,23.4,1248,5.0
Mercedes-Benz M-Class ML 350 4Matic,0.0,2987,5.0
Maruti Swift LDI,28.4,1248,5.0
Hyundai Verna 1.6 CRDI AT SX Option,19.08,1582,5.0
Tata Nano XTA,21.9,624,4.0
Maruti Swift Dzire LXi,17.5,1298,5.0
Hyundai i20 Asta Option 1.2,18.6,1197,5.0
Hyundai i20 1.2 Sportz,17.0,1197,5.0
Maruti Ciaz ZXi,20.73,1373,5.0
Land Rover Range Rover 2.2L Prestige,12.7,2179,5.0
Tata Indigo LX BSII,16.1,1405,5.0
Tata Zest Revotron 1.2T XM,17.57,1193,5.0
Mahindra XUV500 W10 1.99 mHawk,16.0,1997,7.0
Honda Accord 2.4 AT,11.7,2354,5.0
Tata Nano Twist XT,25.4,624,4.0
Hyundai Elantra CRDi S,22.7,1582,5.0
Tata Indica V2 eLS,25.0,1396,5.0
Honda Amaze S i-Dtech,25.8,1498,5.0
Mahindra XUV500 W8 2WD,15.1,2179,7.0
BMW X3 xDrive 20d Expedition,18.56,1995,5.0
Hyundai Grand i10 1.2 Kappa Magna,18.9,1197,5.0
Maruti Baleno Zeta 1.2,21.4,1197,5.0
Hyundai Verna 1.6 CRDi AT SX,19.08,1582,5.0
Maruti Ertiga VDI,25.47,1248,7.0
Mini Cooper S Carbon Edition,13.6,1598,4.0
Maruti Ritz ZDi,23.2,1248,5.0
Skoda Laura L n K 1.9 PD AT,15.6,1896,5.0
Ford Ecosport 1.5 DV5 MT Titanium Optional,22.7,1498,5.0
Hyundai i20 2015-2017 Sportz 1.2,18.6,1197,5.0
Honda Brio E MT,19.4,1198,5.0
Honda Amaze S i-Dtech,25.8,1498,5.0
BMW 5 Series 2003-2012 520d,18.48,1995,5.0
Audi Q7 3.0 TDI Quattro Premium Plus,12.07,2967,7.0
Hyundai Grand i10 CRDi Magna,24.0,1120,5.0
Nissan Micra Diesel XV,23.08,1461,5.0
Hyundai Grand i10 Sportz,18.9,1197,5.0
Hyundai EON Era,21.1,814,5.0
Mercedes-Benz New C-Class C250 Avantgarde,11.74,1796,5.0
Land Rover Range Rover 2.2L Pure,12.7,2179,5.0
Mahindra Ssangyong Rexton RX7,11.18,2696,7.0
Maruti Ciaz 1.4 Delta,20.73,1373,5.0
Mercedes-Benz R-Class R350 4Matic Long,11.8,3498,7.0
Maruti Dzire AMT VXI,22.0,1197,5.0
Land Rover Range Rover Vogue SE 4.4 SDV8,11.49,4367,5.0
Renault Duster 110PS Diesel RxZ,19.01,1461,5.0
Hyundai Verna 1.6 SX,22.32,1582,5.0
Toyota Corolla Altis 1.8 VL CVT,14.28,1798,5.0
BMW 3 Series Sport,21.76,1995,5.0
Ford EcoSport 1.5 Ti VCT MT Signature,18.88,1499,5.0
Maruti Swift VDI BSIV,25.2,1248,5.0
Hyundai Santa Fe 4x4 AT,11.72,2199,7.0
Tata Indica V2 DLS,17.2,1396,5.0
Hyundai Grand i10 CRDi Sportz,24.0,1120,5.0
Maruti Wagon R VXI AMT,22.5,998,5.0
Mahindra XUV500 W10 2WD,16.0,2179,7.0
Audi A4 2.0 TDI,16.55,1968,5.0
Volkswagen Vento Diesel Highline,20.54,1598,5.0
Maruti Vitara Brezza ZDi Plus Dual Tone,24.3,1248,5.0
Maruti Zen LX,17.3,993,5.0
Hyundai i10 Era,19.81,1086,5.0
Honda WR-V Edge Edition i-VTEC S,17.5,1199,5.0
Honda City i DTEC VX,25.1,1498,5.0
Toyota Fortuner 4x2 4 Speed AT,11.5,2982,7.0
Mahindra XUV500 AT W10 FWD,16.0,2179,7.0
Ford Figo Diesel ZXI,20.0,1399,5.0
Honda Jazz 1.2 V CVT i VTEC,19.0,1199,5.0
Ford Endeavour 3.2 Titanium AT 4X4,10.91,3198,7.0
Nissan Sunny XL CVT,17.97,1498,5.0
Skoda Octavia Ambiente 1.9 TDI MT,18.7,1896,5.0
Chevrolet Beat Diesel LT,25.44,936,5.0
Toyota Camry W2 (AT),12.1,2362,5.0
Renault Duster 110PS Diesel RxZ,19.01,1461,5.0
Mercedes-Benz GLA Class 200 d Style,17.9,2143,5.0
Tata Zest Revotron 1.2T XMS,17.57,1193,5.0
Hyundai i20 1.2 Magna,18.5,1197,5.0
Maruti Wagon R VXI AMT1.2,21.5,1197,5.0
Hyundai Xcent 1.2 CRDi S,25.4,1186,5.0
Honda City 1.5 S MT,17.0,1497,5.0
Hyundai Accent GLE,13.2,1495,5.0
Hyundai Verna Xi (Petrol),13.9,1599,5.0
Ford Figo Petrol ZXI,15.6,1196,5.0
Honda Amaze S i-Dtech,25.8,1498,5.0
Maruti Wagon R LX BSII,18.9,998,5.0
Mercedes-Benz E-Class Facelift,13.0,2987,5.0
Audi A6 2011-2015 35 TDI Technology,17.68,1968,5.0
Mercedes-Benz S Class 2005 2013 S 350 CDI,13.5,2987,5.0
Maruti Swift Dzire LDi,19.3,1248,5.0
Toyota Corolla H2,13.4,1794,5.0
Mahindra Scorpio S10 7 Seater,15.4,2179,7.0
Maruti Wagon R VXI,22.5,998,5.0
Toyota Fortuner 4x2 Manual,13.0,2982,7.0
Maruti Zen Estilo 1.1 LX BSIII,18.2,1061,5.0
Tata Nano CX,25.4,624,4.0
Hyundai i20 Magna,18.5,1197,5.0
BMW 3 Series 320d,22.69,1995,5.0
Mahindra XUV500 W6 2WD,16.0,2179,7.0
Volkswagen Vento IPL II Petrol Trendline,15.8,1598,5.0
Skoda Fabia 1.2 MPI Classic,17.5,1198,5.0
Tata Nano Twist XT,25.4,624,4.0
Ford Figo Diesel EXI,20.0,1399,5.0
Volkswagen Vento IPL II Petrol Highline AT,14.8,1598,5.0
Land Rover Range Rover HSE Dynamic,12.7,2179,5.0
Honda City i DTEC SV,26.0,1498,5.0
Renault KWID Climber 1.0 AMT,22.5,999,5.0
Hyundai Grand i10 Asta Option,18.9,1197,5.0
Chevrolet Cruze LTZ AT,18.1,1991,4.0
Hyundai i20 1.4 Asta,22.54,1396,5.0
Maruti Alto K10 VXI AGS,24.07,998,5.0
Hyundai Creta 1.6 SX Option Diesel,20.5,1582,5.0
Honda Amaze VX i-Vtech,18.0,1198,5.0
Hyundai i20 Active 1.4 SX Dual Tone,21.19,1396,5.0
Maruti Celerio VXI,23.1,998,5.0
Audi A4 2.0 TDI,16.55,1968,5.0
Hyundai Verna 1.4 CRDi,24.8,1396,5.0
Renault Fluence Diesel E4,21.8,1461,5.0
Volkswagen Polo 1.2 MPI Highline,16.2,1199,5.0
Tata Indigo LX,17.0,1405,5.0
Hyundai i10 Sportz,20.36,1197,5.0
BMW 7 Series 730Ld Sedan,16.46,2993,5.0
Hyundai Creta 1.6 CRDi AT SX Plus,17.01,1582,5.0
Hyundai Grand i10 Magna,18.9,1197,5.0
Maruti Ritz VDi,21.1,1248,5.0
Mahindra Scorpio 2.6 SLX CRDe,10.5,2179,8.0
Hyundai i10 Era,19.81,1086,5.0
Tata Safari Storme 2012-2015 VX,14.0,2179,7.0
Honda Civic 2006-2010 1.8 V MT,13.5,1799,5.0
Maruti Zen Estilo LXI BSIII,18.2,998,5.0
Maruti Swift Dzire VDI,23.4,1248,5.0
Toyota Fortuner 4x2 Manual,13.0,2982,7.0
Maruti Swift VDI,28.4,1248,5.0
Maruti Dzire LDI,28.4,1248,5.0
Hyundai Grand i10 Asta,18.9,1197,5.0
Renault KWID RXL,25.17,799,5.0
Tata Indigo CS eGLX BS IV,15.64,1193,5.0
Ford Figo Diesel Titanium,20.0,1399,5.0
Porsche Cayenne 2009-2014 Diesel,15.15,2967,5.0
Maruti Alto K10 VXI,24.07,998,5.0
Volkswagen Vento 1.5 TDI Highline,20.34,1498,5.0
Mahindra Scorpio 2.6 SLX CRDe,10.5,2179,8.0
BMW X3 xDrive 20d Luxury Line,18.56,1995,5.0
Honda City 1.5 V MT,17.0,1497,5.0
Mini Cooper 3 DOOR S,17.44,1998,4.0
Mitsubishi Pajero Sport 4X4 AT,13.5,2477,6.0
Maruti Swift Dzire VDi,19.3,1248,5.0
Bentley Continental Flying Spur,8.6,5998,4.0
Maruti Ertiga VDI,20.77,1248,7.0
Toyota Innova 2.5 G4 Diesel 7-seater,12.8,2494,7.0
Mercedes-Benz New C-Class C 200 Kompressor Elegance MT,11.7,1796,5.0
Mercedes-Benz New C-Class C 220 CDI BE Avantgare,14.84,2143,5.0
Ford Ecosport 1.5 DV5 MT Titanium Optional,22.7,1498,5.0
Toyota Etios Liva 1.2 G,17.71,1197,5.0
Hyundai i10 Magna 1.2,20.36,1197,5.0
Land Rover Freelander 2 SE,12.39,2179,5.0
Toyota Innova 2.5 V Diesel 8-seater,12.8,2494,8.0
Hyundai i20 1.2 Magna,18.5,1197,5.0
Nissan Micra XV CVT,19.15,1198,5.0
BMW X6 xDrive 40d M Sport,15.87,2993,5.0
Honda City 1.5 V AT,16.8,1497,5.0
Honda Amaze E i-Dtech,25.8,1498,5.0
Toyota Fortuner 3.0 Diesel,11.5,2982,7.0
Land Rover Discovery Sport SD4 HSE Luxury,12.97,2179,5.0
Hyundai Creta 1.6 CRDi SX,19.67,1582,5.0
Chevrolet Beat Diesel LT,25.44,936,5.0
Toyota Innova Crysta 2.8 GX AT,11.36,2755,7.0
Maruti Swift Dzire VDI,23.4,1248,5.0
Hyundai Creta 1.6 CRDi SX Option,19.67,1582,5.0
Land Rover Range Rover Sport SE,12.65,2993,5.0
Honda Amaze VX i-DTEC,25.8,1498,5.0
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,15.29,1591,5.0
Volkswagen Vento Sport 1.2 TSI AT,18.19,1197,5.0
Honda City i DTec VX,26.0,1498,5.0
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,15.29,1591,5.0
Ford Figo Diesel Titanium,20.0,1399,5.0
BMW 5 Series 2013-2017 530d M Sport,14.69,2993,5.0
Mitsubishi Pajero 2.8 SFX 7Str,10.5,2835,6.0
Renault Duster 85PS Diesel RxL Option,19.87,1461,5.0
Maruti Ritz VXI,21.1,1197,5.0
Hyundai Grand i10 Sportz,18.9,1197,5.0
Mercedes-Benz GLA Class 200 CDI SPORT,17.9,2143,5.0
BMW 5 Series 520d Luxury Line,22.48,1995,5.0
Hyundai Creta 1.6 SX Plus Petrol Automatic,13.0,1591,5.0
Renault KWID RXT Optional,25.17,799,5.0
Audi A4 3.0 TDI Quattro,14.94,2967,5.0
Maruti Ciaz VDI SHVS,28.09,1248,5.0
Honda Jazz S,16.0,1198,5.0
BMW 3 Series 320d Luxury Line,22.69,1995,5.0
Hyundai Verna SX CRDi AT,19.08,1582,5.0
Hyundai Creta 1.4 CRDi S Plus,21.38,1396,5.0
Volkswagen Vento 2013-2015 1.6 Comfortline,15.04,1598,5.0
BMW 3 Series Luxury Line,21.76,1995,5.0
Honda CR-V Petrol 2WD,14.4,1997,5.0
Renault Duster 110PS Diesel RxZ AWD,19.72,1461,5.0
Hyundai i20 Asta 1.2,18.6,1197,5.0
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,16.96,1968,5.0
Hyundai Creta 1.6 SX Plus Diesel,19.67,1582,5.0
Maruti Ciaz VDI SHVS,28.09,1248,5.0
Hyundai i20 Asta 1.4 CRDi,22.54,1396,5.0
Hyundai Verna 1.6 SX VTVT,17.01,1591,5.0
Volkswagen Polo Diesel Trendline 1.2L,22.07,1199,5.0
Volkswagen Polo Diesel Trendline 1.2L,22.07,1199,5.0
Maruti SX4 Vxi BSIII,15.0,1586,5.0
Honda Mobilio RS Option i DTEC,24.5,1498,7.0
Renault Duster 110PS Diesel RxZ Plus,19.64,1461,5.0
Toyota Fortuner 2.8 2WD AT,12.9,2755,7.0
Volvo XC60 D4 SUMMUM,14.7,1984,5.0
Maruti Celerio VXI AT,23.1,998,5.0
Maruti Ciaz ZDi Plus,26.21,1248,5.0
Audi Q5 2008-2012 2.0 TDI,12.8,1968,5.0
BMW X1 sDrive 20d Sportline,17.05,1995,5.0
Ford Figo Petrol ZXI,15.6,1196,5.0
Hyundai Elantra CRDi SX,22.7,1582,5.0
Hyundai Verna 1.6 i ABS,13.9,1599,5.0
Honda Civic 2006-2010 1.8 S MT,13.5,1799,5.0
Toyota Fortuner 4x4 MT,12.55,2982,7.0
Hyundai i10 Sportz,20.36,1197,5.0
Nissan Sunny 2011-2014 Diesel XL,21.64,1461,5.0
BMW 5 Series 2013-2017 520d Luxury Line,18.12,1995,5.0
Chevrolet Optra Magnum 2.0 LT,16.52,1991,5.0
Hyundai i10 Asta,20.36,1197,5.0
Skoda Laura Ambiente,17.5,1896,5.0
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,10.0,2148,5.0
Honda Amaze SX i-DTEC,25.8,1498,5.0
BMW X1 xDrive 20d xLine,20.68,1995,5.0
Toyota Innova 2.5 G (Diesel) 8 Seater,12.99,2494,8.0
Porsche Panamera 2010 2013 Diesel,7.5,4806,4.0
Nissan Sunny XV D,22.71,1461,5.0
Maruti Swift Dzire LDI,26.59,1248,5.0
Maruti Wagon R ZXI AMT 1.2,21.5,1197,5.0
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,16.96,1968,5.0
Honda Accord 2.4 Inspire M/T,9.8,2354,5.0
Honda City i VTEC V,17.8,1497,5.0
Hyundai Verna 1.6 SX VTVT,17.01,1591,5.0
Maruti Wagon R LX BSII,18.9,998,5.0
Maruti Swift Dzire Tour LDI,23.4,1248,5.0
Audi Q5 2008-2012 2.0 TFSI Quattro,9.74,1984,5.0
Toyota Etios Cross 1.4 GD,23.59,1364,5.0
Hyundai i10 Era 1.1 iTech SE,19.81,1086,5.0
